agent_id,name,email,account_no,archetype_name,risk_profile,risk_score,economic_class,financial_personality,employment_status,employment_verification,income_type,avg_monthly_income_range,income_pattern,savings_retention_rate,has_investment_activity,investment_types,has_loan_emi,loan_emi_payment_status,has_insurance_payments,insurance_types,utility_payment_status,mobile_plan_type,device_consistency_score,ip_consistency_score,sim_churn_rate,primary_digital_channels,login_pattern,ecommerce_activity_level,ecommerce_avg_ticket_size,monthly_allowance,loan_emi_amount,insurance_premium,utility_bill_amount,weekly_grocery_day,school_fee_months,occasional_spend_chance,shared_device_id,p2p_transfer_chance,social_support_chance,family_help_chance,children_expense_chance,festival_months,school_activity_months,salary_day,salary_amount,remittance_percentage,emi_percentage,investment_percentage,insurance_percentage,daily_spend_chance,professional_transfer_chance,extended_family_support_chance,emergency_help_chance,base_daily_payout,cod_settlement_chance,cod_balance,fuel_spend_chance,recharge_chance,agent_support_chance,family_remittance_chance,fuel_sharing_chance,vehicle_maintenance_sharing,last_family_remittance_date,daily_sales_chance,num_daily_sales,avg_sale_amount,num_employees,employee_salaries,vendor_payment_day,vendor_payment_amount,business_loan_emi_amount,owner_drawing_amount,rent_amount,inventory_restocking_amount,marketing_expense,bad_debt_chance,seasonal_down_months,emergency_expense_chance,suppliers,business_network,customer_network,business_p2p_chance,supplier_advance_chance,customer_refund_chance,business_networking_chance,allowance_amount,allowance_days,bnpl_chance,study_group,hostel_friends,study_group_transfer_chance,hostel_sharing_chance,exam_months,bnpl_repayments,daily_income_chance,avg_gig_payment,income_sources,rent_day,bill_payment_late_chance,prepaid_recharge_chance,client_network,peer_support_chance,client_advance_chance,daily_work_chance,daily_wage_amount,community_support_chance,last_remittance_day,utility_bill_percentage,ecommerce_spend_chance,weekday_spend_chance,weekend_spend_chance,annual_bonus_month,has_received_bonus_this_year,social_contacts,family_support_chance,social_transfer_chance,bonus_sharing_chance,has_shared_bonus_this_year,stock_investment_amount,crypto_investment_amount,saas_subscription_amount,is_traveling,travel_start_day,travel_duration,pension_day,monthly_income,monthly_pharmacy_day,large_event_month,has_done_large_event_this_year,grandchildren,children_network,grandchildren_gift_chance,emergency_family_support_chance,birthday_months,home_state,work_city,pay_cycle,weekly_wage,monthly_pay_day,weekly_pay_day,emergency_transfer_chance,last_remittance_date,payout_months,lump_sum_payment,has_large_cash_reserve,junior_retainer_fee,prof_indemnity_premium,spend_chance_mod,invest_chance_mod,client_refund_chance,retainer_payment_day,avg_monthly_income,platform_payout_chance,sponsorship_chance,has_sponsorship_funds,software_subscription,utility_bill_day,late_payment_chance,collaboration_payment_chance,freelancer_payment_chance,creator_support_chance,brand_advance_chance,last_collaboration_payment_date,monthly_freelancer_payment_day,consultation_chance,avg_consultation_fee,large_payout_chance,clinic_rent_amount,sip_amount,high_end_spend_chance,p2p_payment_chance,fraud_type,is_active,ring_id,device_id,ip_address,behavior_state,creation_date,bust_out_day_threshold,cash_out_threshold
3170bcf1-d801-410b-87b3-fa52d904b995,Aarav Narayanan,shaurya59@example.org,YRCL8286922929241,Salaried Professional,Low,0.1425,Middle,Rational_Investor,Salaried,EPFO_Verified,Salary,42542-85084,Fixed_Date,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.93,0.93,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,5.0,51426.854123229496,,0.25,0.22499999999999998,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.135,0.45,0.63,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96c5473e-31b4-465b-86e2-c17d0a0b72bc,Aradhana Cherian,quincy38@example.net,PHUL4847953570167,Small Business Owner,Medium,0.4675,Lower_Middle,Saver,Self-Employed,Udyam_Registered,Business_Sales,44775-179101,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.87,0.9,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7765473766715586,13.0,447.7548073016289,2.0,"[15524.302827657664, 10917.978875472858]",16.0,34178.370274949564,9619.91713460487,17339.32901452661,4648.645907426791,20982.78843511261,2128.18437411032,0.05,"[10, 5]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f36756d6-a7e0-4703-b004-af4f9c269713,Isaac Din,khalsaarjun@example.net,KSAG5234694366850,Student,Very_High,0.8938,Lower_Middle,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2878-9595,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.85,0.57,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7178.75698237218,[10],0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f064fcf-f477-407b-821c-24bae7a3278d,Tanmayi Sachdev,borrapanini@example.org,JSFT1196867456677,Small Business Owner,High,0.625,Middle,Over_Spender,Self-Employed,Udyam_Registered,Business_Sales,50583-202334,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.88,0.91,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8015473312329103,15.0,505.8355367494546,4.0,"[12593.656810341034, 16626.72823971624, 13276.325939246055, 10653.962827871874]",17.0,37232.36200423685,9535.036722977065,18104.919059839707,5808.178534589824,25976.772239698774,2977.8168908796406,0.05,"[4, 5]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a06e133-d323-433d-9916-f6b4ee00e20a,Meera Jaggi,anvi25@example.net,PZNI4556443143109,Delivery Agent / Rider,Very_High,0.825,Lower,Over_Spender,Gig_Work_Contractor,Not_Verified,Platform_Payout,11599-19331,Daily,Very_Low,False,[],False,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.89,0.44,Medium,"['UPI', 'Wallets']",Geographically_Dynamic,Low,Low,,2319.75,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,0.08,542.7035738459712,0.6,0.0,1.35,0.15000000000000002,0.15,0.12,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afea7ea-93fc-4b15-a258-11f47ee67a9b,Amaira Gera,onkarsibal@example.net,EECL6719821969090,Small Business Owner,Medium,0.57,Lower,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,38332-153330,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.86,0.94,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7469312756562124,11.0,383.3255494799645,3.0,"[9948.0942585889, 16755.821845715436, 11028.957965063173]",17.0,53671.67917541679,12376.507522442096,22943.71920681944,10722.959576994504,23524.987981814036,4609.224484992875,0.05,"[7, 10]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ae803a-2d98-4138-8281-1e371ea0b1d4,Girik Yohannan,jchhabra@example.net,SDVY8259138575802,Small Business Owner,High,0.65,Middle,Risk_Addict,Self-Employed,Udyam_Registered,Business_Sales,58255-233022,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.83,0.9,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7006829967767488,10.0,335.89251777489284,4.0,"[17025.489351595315, 14396.25907980982, 10374.163939490503, 9781.266676281884]",18.0,108836.6829919231,25995.09568936559,53868.703806857215,15126.493013692645,50977.43547432099,6643.93578761919,0.05,"[8, 10]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09b2c8ea-ae43-43e3-8aa5-2ecb00185b9d,Isaac Lal,gokhaleyashvi@example.net,SMJL3915034084548,Government Employee,Very_Low,0.0468,Lower_Middle,Saver,Salaried,GOVT_Verified,Government_Salary,33072-66144,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",False,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.97,0.97,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,42499.11706203123,0.24,0.3,0.12,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.034999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5afe8c83-a51a-45f7-a9a7-8ffa0e66f25a,Yashoda Dara,oakyadavi@example.net,DPQW7225015269978,Migrant Worker,Very_High,0.918,Lower,Saver,Informal_Labor,Not_Verified,Wages,4656-9978,Weekly_or_Monthly,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.46,0.43,High,"['UPI', 'IMPS']",Remittance_Cycle,None,N/A,,,,,,,,,0.21,,,,"[3, 10, 11]",,,,0.736297941362981,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6737.599390060867,,,,,,,,,Uttar Pradesh,Bengaluru,weekly,1684.3998475152168,4.0,6.0,0.05,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d86f795-b779-427c-aa67-038184000e68,Chatresh Chowdhury,fiyaz50@example.net,VKRJ7267987450345,Tech Professional,Low,0.1092,High,Risk_Addict,Salaried,EPFO_Verified,Salary_IT,237314-791047,Fixed_Date_with_Bonus,Medium,True,"['Crypto', 'Stocks']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,High-Value_Postpaid,0.95,0.65,Low,['All'],Geographically_Dynamic,High,High,,83591.6346979796,,,,,,,0.216,,,,,,2.0,417958.173489898,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,True,,0.1,,0.25,True,154727.33279441635,68869.52169093874,1878.2599363505,False,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222ac34e-7be2-4531-b20d-437418a31ecf,Eiravati Chander,wchanda@example.com,ABGQ0570860305415,Salaried Professional,Low,0.1594,Upper_Middle,Over_Spender,Salaried,EPFO_Verified,Salary,76857-153715,Fixed_Date,Medium,False,[],False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.97,0.87,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,5.0,132598.49177164858,,0.25,0.015,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.22499999999999998,0.75,1.0499999999999998,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d77a2211-3ea8-41e4-828b-d805ca2e57ff,Hemangini Bawa,ojasvimand@example.com,DTWE3563007444798,Government Employee,Very_Low,0.0475,Middle,Rational_Investor,Salaried,GOVT_Verified,Government_Salary,35974-71948,Fixed_Date,High,True,"['Stocks', 'Mutual_Funds', 'SIP']",False,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.99,0.98,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,52829.24694606871,0.2,0.3,0.15000000000000002,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.045000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a0e93e9-c9f2-40d5-b73e-9765d5d68f2b,Advika Sabharwal,baljiwankata@example.com,LNUM2398074396102,Salaried Professional,Low,0.1275,Middle,Saver,Salaried,EPFO_Verified,Salary,44220-88440,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.9,0.93,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,2.0,56980.51479499967,,0.25,0.18,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.105,0.35,0.48999999999999994,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86f7309-9a61-472f-a00c-238a40972f9d,Yuvraj Singhal,manbir02@example.net,MPHL3626119530026,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",5134-11001,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.46,0.34,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.7387273307983868,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,291.508420484083,0.08,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265e567-fad5-40ee-888a-10db87949daf,Gauri Kari,wardarege@example.com,ZWZG3176900466053,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4765-10211,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.31,0.21,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.7841565257318907,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,399.84630262411645,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e71d3025-eb34-42d2-bd1c-583b0b798c81,Avi Pillay,dugaryochana@example.net,XQIW3844704153758,Small Business Owner,High,0.715,Lower_Middle,Risk_Addict,Self-Employed,Udyam_Registered,Business_Sales,47516-190067,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.86,0.89,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7163338192533217,14.0,475.1683861050235,3.0,"[12280.050508739812, 12381.424928455406, 8373.343658231366]",17.0,29267.14607504155,7288.697331661339,14005.951517714551,5303.744066987344,16398.704519714625,1816.5450203735465,0.05,"[5, 1]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576f583e-ba72-4cd1-934b-92f044c36f5e,Ikshita Tak,krish10@example.com,UXMD3226816479660,Student,Very_High,0.8938,Lower_Middle,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2713-9044,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.84,0.59,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.952355942654,[23],0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4100dec-9305-40c5-8087-1fd8adbffcb9,Triveni Brar,gopalupkaar@example.org,CJFT4351087141591,Salaried Professional,Low,0.1568,Lower_Middle,Rational_Investor,Salaried,EPFO_Verified,Salary,34112-68224,Fixed_Date,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.96,0.94,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,5.0,42622.87514298981,,0.25,0.22499999999999998,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.135,0.45,0.63,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc3fb5a0-1098-4b45-a73f-fd87b98c4b6f,Jai Patil,vyanjananaidu@example.net,XGVD6462868954771,Homemaker,Very_High,0.9375,Middle,Over_Spender,Not_Applicable,Not_Applicable,Family_Support,10271-30814,Fixed_Date,Very_Low,False,[],False,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.7,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,21308.855718910323,6392.656715673097,2130.885571891032,3196.3283578365485,5.0,"[1, 4, 7, 10]",0.12,,0.27,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66a01993-ae9f-44f7-90ab-daaed11d0ca9,Siya Pingle,lpadmanabhan@example.org,TYVV6773360753049,Daily Wage Laborer,Very_High,0.99,Lower,Over_Spender,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4796-10277,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.44,0.34,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.22499999999999998,,,,,,,,0.7474356388425293,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,265.5540805614928,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc02a55b-980d-4775-8a9b-54eb253ba346,Faras Sami,ridhipandey@example.com,KHHK3130804115351,Small Business Owner,Medium,0.475,Middle,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,53933-215733,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.86,0.89,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7308396310477393,16.0,313.0686546640105,2.0,"[13695.847440893187, 17016.48083170691]",16.0,82201.76049453688,24434.095241505758,30703.15584007108,12740.231504355756,45921.920094187255,9245.58815129513,0.05,"[1, 4]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc6dfdf3-b5f5-4e04-9e86-c1629310c5ff,Christopher Sangha,harrison76@example.net,FSTU4584853919465,Small Business Owner,Medium,0.4038,Upper_Middle,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,99672-398691,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.89,0.89,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7062865781965874,23.0,790.7882380329003,4.0,"[15270.942576154175, 10816.244524733427, 12786.140425093554, 14853.822760954874]",18.0,88532.38773823732,33120.9346797542,41928.360240316084,14931.877245837764,70313.94359291102,10724.910781763223,0.05,"[7, 11]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eba1eca1-94bd-45fd-821f-522ed5d7ba53,Mekhala Mitra,atharvchokshi@example.com,UKSD3575130759637,Delivery Agent / Rider,Medium,0.5143,Lower_Middle,Saver,Gig_Work_Contractor,Not_Verified,Platform_Payout,14429-24049,Daily,Very_Low,False,[],True,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.9,0.47,Medium,"['UPI', 'Wallets']",Geographically_Dynamic,Low,Low,,2885.85,,,,,,,0.13999999999999999,,,,,,,,,,,,,,,0.08,904.09050088983,0.6,0.0,0.63,0.06999999999999999,0.15,0.12,0.1,0.05,2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e06a2c-d7a6-4949-94bc-48e1882b98bf,Luke Oommen,kumarsamarth@example.net,OUQT6177360429664,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",5569-11934,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.37,0.27,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.8082810566334683,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,353.4162943127604,0.08,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef870058-ff77-4d3e-8b7e-c01865e26314,Omkaar Kar,robertkulkarni@example.org,JKRV0042726673571,Homemaker,High,0.765,Lower,Saver,Not_Applicable,Not_Applicable,Family_Support,7479-22439,Fixed_Date,Very_Low,False,[],False,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.75,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,12063.347374014302,3619.0042122042905,1206.3347374014302,1809.5021061021453,5.0,"[1, 4, 7, 10]",0.055999999999999994,,0.126,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9c8eaf5-6565-463e-a09d-63d1e57ba159,Chanakya Narasimhan,darabaljiwan@example.org,DCIG6861243997850,Tech Professional,Very_Low,0.0969,Upper_Middle,Rational_Investor,Salaried,EPFO_Verified,Salary_IT,112500-375000,Fixed_Date_with_Bonus,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,High-Value_Postpaid,0.95,0.61,Low,['All'],Geographically_Dynamic,High,High,,23048.701182948036,,,,,,,0.162,,,,,,1.0,115243.50591474018,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,True,,0.1,,0.25,True,31743.732876481743,6563.0938490915405,814.4315875203135,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3176a12-d376-4107-957a-2049dc0e9845,Chasmum Padmanabhan,mpal@example.net,VUEK8270324460462,Gig Worker / Freelancer,Medium,0.459,Lower,Saver,Self-employed,Not_Verified,Gig_Work,5903-25829,Irregular,Low,True,"['FD', 'SIP', 'LIC']",False,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.79,0.62,Medium,"['UPI', 'Wallets']",Irregular,Medium,Low,,,,,,,,,0.105,,,,,,,,,,,,0.5599999999999999,,,0.08,,,,,,,,,,,,,,,,,,,,6462.310227684601,,,,,,,,,,,,,,,,,,,,,,0.35,2016.745888385044,"['Client Project', 'Platform Payout', 'Freelance Task']",5.0,0.28571428571428575,0.06999999999999999,[],0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76bad42d-4698-4daa-b155-355e91b1dee2,Vedika Chatterjee,nkumer@example.net,OISF6554649899256,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4879-10455,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.38,0.21,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.710955777372437,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,461.80931218236833,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
